order_id,user_id,city,restaurant_name,order_value,discount,final_amount,delivery_time,order_date,payment_method
325,1010,Hyderabad,Burger Hub,619.62,7.95,611.67,51,2024-01-17,Cash
326,1566,Pune,Spicy Treats,362.86,24.35,338.51,36,2024-03-02,Card
327,1773,Bangalore,Pizza Palace,254.42,7.92,246.5,24,2024-02-03,Cash
328,1541,Pune,Spicy Treats,393.92,16.96,376.96,58,2024-01-13,UPI
329,1355,Hyderabad,Burger Hub,152.7,52.41,100.29,22,2024-02-17,Cash
330,1671,Delhi,Spicy Treats,786.79,94.57,692.22,59,2024-01-23,UPI
331,1919,Mumbai,Spicy Treats,791.56,59.72,731.84,33,2024-06-02,Cash
332,1158,Pune,Pizza Palace,616.91,84.5,532.41,49,2024-05-02,Cash
333,1897,Delhi,Biryani House,759.28,7.92,751.36,37,2024-01-15,Cash
334,1989,Mumbai,Biryani House,655.88,52.24,603.64,32,2024-03-02,UPI
335,1906,Pune,Cafe Coffee,317.38,19.08,298.3,44,2024-02-03,UPI
336,1309,Mumbai,Spicy Treats,275.66,62.92,212.74,60,2024-02-20,Card
337,1478,Delhi,Cafe Coffee,765.54,76.31,689.23,55,2024-06-28,Card
338,1361,Pune,Burger Hub,728.21,25.4,702.81,21,2024-03-31,Card
339,1484,Mumbai,Pizza Palace,250.13,77.9,172.23,57,2024-02-03,UPI
340,1231,Hyderabad,Spicy Treats,276.07,41.53,234.54,25,2024-02-29,Cash
341,1159,Bangalore,Spicy Treats,480.32,10.3,470.02,38,2024-03-18,UPI
342,1397,Bangalore,Spicy Treats,446.06,21.1,424.96,57,2024-03-10,Cash
343,1565,Bangalore,Biryani House,760.45,76.88,683.57,40,2024-04-09,UPI
344,1576,Mumbai,Cafe Coffee,465.96,93.94,372.02,32,2024-02-24,UPI
345,1787,Mumbai,Cafe Coffee,798.24,52.82,745.42,41,2024-04-18,Card
346,1868,Delhi,Spicy Treats,310.34,63.63,246.71,27,2024-06-05,Cash
347,1373,Mumbai,Pizza Palace,395.02,13.8,381.22,38,2024-01-17,Cash
348,1487,Hyderabad,Pizza Palace,541.09,23.16,517.93,22,2024-06-18,Card
349,1504,Hyderabad,Biryani House,163.17,37.09,126.08,34,2024-04-21,UPI
350,1969,Bangalore,Burger Hub,678.17,84.76,593.41,37,2024-04-11,Cash
351,1921,Hyderabad,Burger Hub,110.68,13.66,97.02,35,2024-05-03,Cash
352,1174,Bangalore,Burger Hub,511.56,68.71,442.85,43,2024-05-17,UPI
353,1196,Delhi,Burger Hub,370.29,61.99,308.3,28,2024-03-14,Cash
354,1409,Bangalore,Spicy Treats,799.6,26.35,773.25,52,2024-05-21,Card
355,1966,Delhi,Cafe Coffee,697.46,63.0,634.46,40,2024-02-08,Card
356,1754,Mumbai,Spicy Treats,485.77,23.6,462.17,45,2024-06-11,Cash
357,1238,Bangalore,Pizza Palace,393.51,78.56,314.95,49,2024-03-04,Card
358,1323,Pune,Spicy Treats,297.07,8.19,288.88,35,2024-05-26,UPI
359,1784,Hyderabad,Biryani House,500.03,98.08,401.95,27,2024-01-06,Card
360,1159,Mumbai,Biryani House,361.34,56.34,305.0,54,2024-03-13,UPI
361,1895,Hyderabad,Spicy Treats,140.94,57.07,83.87,45,2024-01-28,Card
362,1845,Delhi,Spicy Treats,624.5,41.63,582.87,34,2024-06-18,Card
363,1417,Mumbai,Burger Hub,636.18,67.45,568.73,30,2024-04-12,Cash
364,1017,Delhi,Pizza Palace,280.64,21.07,259.57,37,2024-05-24,Card
365,1708,Bangalore,Cafe Coffee,456.74,51.94,404.8,32,2024-04-06,Card
366,1288,Pune,Burger Hub,190.06,62.15,127.91,23,2024-03-05,UPI
367,1887,Mumbai,Cafe Coffee,385.15,7.78,377.37,54,2024-05-24,Card
368,1457,Pune,Pizza Palace,229.82,30.3,199.52,35,2024-05-30,Card
369,1006,Delhi,Burger Hub,723.87,81.84,642.03,52,2024-02-17,Cash
370,1627,Delhi,Pizza Palace,126.92,96.68,30.24,22,2024-01-20,Card
371,1176,Bangalore,Pizza Palace,716.13,5.66,710.47,22,2024-01-04,Card
372,1201,Pune,Pizza Palace,317.66,44.56,273.1,52,2024-03-10,Card
373,1357,Mumbai,Biryani House,212.21,90.93,121.28,54,2024-03-27,UPI
374,1519,Hyderabad,Pizza Palace,666.68,74.51,592.17,31,2024-02-26,Cash
375,1666,Pune,Burger Hub,199.31,68.61,130.7,57,2024-06-25,Cash
376,1255,Bangalore,Spicy Treats,655.38,83.68,571.7,53,2024-04-06,UPI
377,1928,Bangalore,Spicy Treats,234.72,74.94,159.78,37,2024-04-09,Card
378,1648,Hyderabad,Pizza Palace,147.75,72.93,74.82,32,2024-06-04,Card
379,1422,Mumbai,Pizza Palace,249.72,22.58,227.14,36,2024-06-08,Card
380,1074,Mumbai,Burger Hub,692.04,43.59,648.45,30,2024-02-27,Cash
381,1846,Delhi,Biryani House,497.69,39.59,458.1,42,2024-02-02,Card
382,1681,Bangalore,Cafe Coffee,782.69,63.97,718.72,20,2024-06-18,Card
383,1285,Hyderabad,Spicy Treats,459.65,10.06,449.59,22,2024-02-15,UPI
384,1179,Pune,Spicy Treats,510.56,71.97,438.59,56,2024-01-20,Cash
385,1273,Hyderabad,Burger Hub,704.9,53.11,651.79,49,2024-05-18,Card
386,1766,Delhi,Cafe Coffee,150.27,53.44,96.83,22,2024-05-25,UPI
387,1056,Pune,Pizza Palace,345.1,17.47,327.63,46,2024-05-02,Cash
388,1335,Pune,Pizza Palace,686.37,16.63,669.74,28,2024-02-21,Card
389,1691,Delhi,Pizza Palace,475.72,82.59,393.13,26,2024-06-19,Card
390,1024,Pune,Biryani House,317.54,30.83,286.71,45,2024-04-10,UPI
391,1804,Bangalore,Biryani House,740.63,62.9,677.73,41,2024-06-09,UPI
392,1295,Hyderabad,Biryani House,600.24,5.0,595.24,57,2024-04-30,UPI
393,1612,Mumbai,Cafe Coffee,762.37,50.25,712.12,30,2024-04-19,UPI
394,1339,Mumbai,Burger Hub,489.66,73.82,415.84,56,2024-02-26,Card
395,1875,Hyderabad,Biryani House,686.77,98.06,588.71,57,2024-01-28,UPI
396,1081,Pune,Spicy Treats,523.96,83.88,440.08,44,2024-02-01,Card
397,1667,Pune,Burger Hub,741.93,37.86,704.07,47,2024-05-24,Cash
398,1732,Delhi,Biryani House,490.01,37.46,452.55,32,2024-04-15,Cash
399,1034,Hyderabad,Cafe Coffee,768.25,7.35,760.9,55,2024-04-13,Cash
400,1522,Hyderabad,Pizza Palace,372.67,44.8,327.87,51,2024-03-26,UPI
401,1742,Pune,Burger Hub,364.22,33.16,331.06,45,2024-01-11,UPI
402,1817,Hyderabad,Biryani House,391.62,75.46,316.16,25,2024-06-22,Card
403,1100,Bangalore,Cafe Coffee,394.14,24.14,370.0,27,2024-01-20,UPI
404,1495,Bangalore,Biryani House,100.05,98.56,1.49,41,2024-04-28,Cash
405,1141,Bangalore,Spicy Treats,149.31,57.23,92.08,34,2024-02-24,UPI
406,1722,Pune,Cafe Coffee,683.6,6.04,677.56,59,2024-05-06,Card
407,1521,Hyderabad,Cafe Coffee,418.41,65.23,353.18,27,2024-02-13,Cash
408,1692,Bangalore,Biryani House,463.07,13.18,449.89,24,2024-05-09,Card
409,1711,Mumbai,Cafe Coffee,622.91,29.6,593.31,23,2024-04-16,UPI
410,1475,Pune,Cafe Coffee,113.03,17.66,95.37,54,2024-03-30,UPI
411,1358,Delhi,Pizza Palace,565.39,91.35,474.04,27,2024-04-09,UPI
412,1390,Bangalore,Biryani House,515.66,55.32,460.34,42,2024-03-27,Card
413,1502,Hyderabad,Spicy Treats,206.42,14.59,191.83,49,2024-04-10,Cash
414,1257,Pune,Spicy Treats,538.76,55.68,483.08,57,2024-04-11,UPI
415,1994,Mumbai,Spicy Treats,721.35,48.32,673.03,54,2024-05-23,UPI
416,1021,Pune,Burger Hub,491.64,1.18,490.46,26,2024-03-12,Card
417,1675,Bangalore,Burger Hub,138.31,38.95,99.36,45,2024-05-30,UPI
418,1721,Hyderabad,Spicy Treats,405.28,43.75,361.53,30,2024-01-07,Cash
419,1264,Pune,Pizza Palace,697.92,32.4,665.52,28,2024-06-20,Cash
420,1225,Bangalore,Spicy Treats,793.02,14.12,778.9,29,2024-04-28,UPI
421,1890,Delhi,Burger Hub,635.43,19.75,615.68,30,2024-06-06,Card
422,1181,Hyderabad,Burger Hub,498.41,14.27,484.14,27,2024-04-25,Cash
423,1795,Pune,Biryani House,559.4,78.72,480.68,45,2024-01-23,Card
424,1853,Delhi,Pizza Palace,582.38,52.91,529.47,56,2024-01-17,UPI
425,1275,Mumbai,Burger Hub,738.79,54.54,684.25,49,2024-04-14,Cash
426,1999,Hyderabad,Biryani House,421.26,25.17,396.09,46,2024-02-07,UPI
427,1581,Bangalore,Burger Hub,126.65,41.64,85.01,59,2024-01-03,Card
428,1617,Hyderabad,Spicy Treats,109.11,75.07,34.04,59,2024-02-21,UPI
429,1847,Bangalore,Burger Hub,752.7,65.12,687.58,29,2024-06-29,UPI
430,1013,Hyderabad,Burger Hub,647.8,93.25,554.55,47,2024-06-19,Cash
431,1288,Bangalore,Burger Hub,691.02,28.4,662.62,56,2024-04-24,UPI
432,1198,Pune,Spicy Treats,117.18,7.42,109.76,39,2024-04-28,Cash
433,1220,Delhi,Cafe Coffee,339.31,61.19,278.12,40,2024-06-29,UPI
434,1586,Bangalore,Cafe Coffee,681.37,96.23,585.14,25,2024-03-11,Cash
435,1392,Bangalore,Burger Hub,326.42,41.44,284.98,27,2024-06-03,Card
436,1841,Bangalore,Burger Hub,287.05,17.7,269.35,43,2024-04-17,Card
437,1095,Bangalore,Spicy Treats,417.0,37.31,379.69,41,2024-02-17,Cash
438,1549,Hyderabad,Cafe Coffee,576.65,84.41,492.24,58,2024-06-15,UPI
439,1459,Delhi,Cafe Coffee,204.31,89.4,114.91,20,2024-06-22,UPI
440,1630,Hyderabad,Spicy Treats,357.25,59.05,298.2,40,2024-03-14,Card
441,1776,Pune,Spicy Treats,503.89,4.03,499.86,46,2024-03-11,UPI
442,1910,Mumbai,Spicy Treats,279.21,16.29,262.92,50,2024-02-16,Card
443,1027,Pune,Burger Hub,198.47,83.43,115.04,47,2024-06-16,Card
444,1574,Mumbai,Pizza Palace,768.91,88.15,680.76,39,2024-01-22,UPI
445,1011,Delhi,Cafe Coffee,203.12,47.17,155.95,53,2024-02-07,UPI
446,1761,Pune,Pizza Palace,477.84,93.93,383.91,22,2024-06-05,Cash
447,1127,Pune,Pizza Palace,416.76,85.9,330.86,22,2024-06-24,Card
448,1714,Mumbai,Pizza Palace,107.78,7.96,99.82,34,2024-05-15,Card
449,1999,Delhi,Spicy Treats,248.92,96.22,152.7,26,2024-02-22,Card
450,1335,Delhi,Biryani House,665.16,81.92,583.24,50,2024-05-05,UPI
451,1088,Delhi,Cafe Coffee,742.91,74.66,668.25,27,2024-06-11,Cash
452,1281,Pune,Biryani House,438.97,15.6,423.37,20,2024-04-25,Card
453,1977,Hyderabad,Cafe Coffee,110.85,81.3,29.55,45,2024-06-27,Card
454,1141,Pune,Pizza Palace,355.24,86.88,268.36,40,2024-04-09,Cash
455,1567,Bangalore,Pizza Palace,677.15,9.96,667.19,52,2024-04-29,UPI
456,1395,Bangalore,Burger Hub,245.75,11.14,234.61,42,2024-02-24,Cash
457,1985,Hyderabad,Cafe Coffee,408.77,58.41,350.36,50,2024-03-02,Cash
458,1155,Bangalore,Burger Hub,298.46,30.04,268.42,43,2024-05-22,Cash
459,1767,Bangalore,Cafe Coffee,315.83,63.83,252.0,33,2024-05-28,Cash
460,1788,Pune,Spicy Treats,279.59,4.67,274.92,20,2024-06-09,Card
461,1885,Mumbai,Pizza Palace,121.43,6.29,115.14,33,2024-06-21,Cash
462,1464,Bangalore,Cafe Coffee,267.12,75.32,191.8,47,2024-01-25,Cash
463,1411,Delhi,Spicy Treats,130.92,65.86,65.06,57,2024-06-07,Cash
464,1753,Hyderabad,Spicy Treats,353.51,3.33,350.18,60,2024-06-01,UPI
465,1223,Bangalore,Cafe Coffee,331.26,6.36,324.9,38,2024-03-28,Cash
466,1651,Bangalore,Pizza Palace,652.24,17.69,634.55,33,2024-02-15,Card
467,1965,Delhi,Cafe Coffee,377.92,34.51,343.41,57,2024-05-16,Card
468,1036,Delhi,Pizza Palace,764.88,27.84,737.04,41,2024-03-24,Cash
469,1713,Pune,Biryani House,767.92,58.04,709.88,34,2024-01-10,UPI
470,1181,Mumbai,Cafe Coffee,427.99,13.84,414.15,51,2024-01-10,Card
471,1103,Delhi,Cafe Coffee,526.07,31.43,494.64,34,2024-04-10,Card
472,1192,Hyderabad,Cafe Coffee,163.69,47.86,115.83,30,2024-04-22,UPI
473,1049,Pune,Spicy Treats,592.32,38.51,553.81,30,2024-01-09,UPI
474,1589,Delhi,Burger Hub,686.39,63.26,623.13,38,2024-05-08,Cash
475,1634,Pune,Biryani House,230.13,25.68,204.45,45,2024-04-29,Card
476,1120,Bangalore,Biryani House,695.19,37.48,657.71,33,2024-06-26,Card
477,1634,Mumbai,Spicy Treats,405.04,74.18,330.86,32,2024-02-07,Cash
478,1003,Bangalore,Pizza Palace,547.37,16.8,530.57,51,2024-06-23,Cash
479,1157,Pune,Burger Hub,427.39,75.07,352.32,36,2024-03-19,UPI
480,1668,Bangalore,Spicy Treats,390.56,44.07,346.49,47,2024-02-19,Cash
481,1547,Pune,Spicy Treats,653.64,49.94,603.7,32,2024-05-26,UPI
482,1846,Delhi,Burger Hub,124.62,74.85,49.77,46,2024-01-28,UPI
483,1215,Pune,Spicy Treats,163.46,26.18,137.28,53,2024-04-26,Card
484,1736,Delhi,Cafe Coffee,574.57,42.89,531.68,27,2024-01-02,Cash
485,1668,Hyderabad,Cafe Coffee,140.75,98.21,42.54,57,2024-02-15,UPI
486,1105,Bangalore,Biryani House,587.04,34.88,552.16,28,2024-04-09,Cash
487,1760,Mumbai,Pizza Palace,645.33,91.09,554.24,34,2024-05-09,Cash
488,1188,Delhi,Cafe Coffee,612.71,6.81,605.9,49,2024-04-02,Cash
489,1526,Delhi,Biryani House,505.3,63.09,442.21,20,2024-02-09,Card
490,1809,Delhi,Burger Hub,280.58,65.95,214.63,56,2024-03-15,Card
491,1623,Bangalore,Biryani House,211.25,10.5,200.75,35,2024-06-03,Card
492,1276,Mumbai,Cafe Coffee,117.15,47.67,69.48,39,2024-03-11,Card
493,1214,Mumbai,Spicy Treats,214.01,40.25,173.76,48,2024-06-01,Cash
494,1250,Delhi,Biryani House,315.64,64.13,251.51,45,2024-06-04,UPI
495,1801,Mumbai,Spicy Treats,233.35,22.23,211.12,34,2024-01-23,Card
496,1614,Pune,Biryani House,561.46,18.05,543.41,53,2024-05-20,UPI
497,1163,Pune,Biryani House,363.08,45.53,317.55,60,2024-05-04,Card
498,1242,Delhi,Biryani House,300.67,5.2,295.47,26,2024-03-11,UPI
499,1179,Delhi,Burger Hub,354.3,20.53,333.77,28,2024-01-28,Cash
500,1259,Bangalore,Cafe Coffee,606.32,55.56,550.76,27,2024-02-15,UPI
501,1929,Mumbai,Cafe Coffee,288.47,42.88,245.59,22,2024-04-02,Card
502,1189,Hyderabad,Spicy Treats,286.59,87.78,198.81,58,2024-05-27,UPI
503,1736,Pune,Pizza Palace,557.87,68.3,489.57,57,2024-04-10,Cash
504,1808,Hyderabad,Cafe Coffee,418.8,45.69,373.11,45,2024-06-10,Cash
505,1644,Pune,Burger Hub,229.62,16.26,213.36,33,2024-02-06,Cash
506,1661,Hyderabad,Burger Hub,125.56,56.41,69.15,36,2024-06-06,Card
507,1807,Hyderabad,Cafe Coffee,121.06,4.38,116.68,37,2024-02-29,Card
508,1040,Mumbai,Pizza Palace,296.88,24.59,272.29,26,2024-02-26,Card
509,1429,Hyderabad,Cafe Coffee,759.63,49.1,710.53,49,2024-04-28,Cash
510,1960,Bangalore,Pizza Palace,378.94,58.28,320.66,44,2024-01-20,UPI
511,1733,Delhi,Burger Hub,592.91,50.82,542.09,52,2024-04-04,Card
512,1197,Hyderabad,Pizza Palace,589.74,77.01,512.73,31,2024-05-17,Cash
513,1845,Bangalore,Pizza Palace,323.4,48.85,274.55,26,2024-02-17,Cash
514,1983,Bangalore,Spicy Treats,442.45,84.24,358.21,59,2024-06-15,Card
515,1292,Delhi,Biryani House,102.49,29.97,72.52,58,2024-01-23,UPI
516,1771,Pune,Pizza Palace,321.19,96.59,224.6,31,2024-05-03,Card
517,1193,Bangalore,Spicy Treats,211.3,92.06,119.24,29,2024-03-02,Card
518,1918,Hyderabad,Spicy Treats,494.35,33.69,460.66,60,2024-04-20,UPI
519,1732,Pune,Cafe Coffee,686.4,39.71,646.69,56,2024-04-13,Cash
520,1866,Bangalore,Biryani House,349.83,14.69,335.14,22,2024-01-03,UPI
521,1901,Delhi,Biryani House,388.98,8.34,380.64,52,2024-01-06,UPI
522,1198,Bangalore,Cafe Coffee,414.48,75.34,339.14,43,2024-06-21,Cash
523,1065,Delhi,Pizza Palace,628.58,74.98,553.6,47,2024-02-16,Cash
524,1805,Pune,Cafe Coffee,693.7,54.22,639.48,46,2024-06-16,UPI
525,1780,Hyderabad,Biryani House,348.36,7.66,340.7,24,2024-03-26,Card
526,1800,Delhi,Spicy Treats,324.82,88.85,235.97,22,2024-06-09,Card
527,1901,Pune,Cafe Coffee,281.36,3.87,277.49,45,2024-01-01,Card
528,1162,Delhi,Cafe Coffee,519.18,63.74,455.44,56,2024-05-22,Cash
529,1547,Hyderabad,Spicy Treats,545.52,56.8,488.72,34,2024-04-18,Card
530,1739,Delhi,Spicy Treats,444.22,92.55,351.67,35,2024-06-21,UPI
531,1367,Pune,Pizza Palace,163.07,12.87,150.2,40,2024-02-26,Card
532,1818,Bangalore,Biryani House,191.87,5.21,186.66,54,2024-02-06,Card
533,1219,Mumbai,Burger Hub,487.4,92.34,395.06,39,2024-05-27,UPI
534,1791,Bangalore,Cafe Coffee,586.06,92.01,494.05,35,2024-01-31,Cash
535,1126,Bangalore,Burger Hub,151.59,60.45,91.14,30,2024-06-27,UPI
536,1362,Bangalore,Spicy Treats,200.35,64.4,135.95,23,2024-03-10,Card
537,1420,Mumbai,Spicy Treats,569.91,62.71,507.2,29,2024-03-16,UPI
538,1986,Bangalore,Biryani House,654.52,94.61,559.91,54,2024-04-04,Cash
539,1818,Bangalore,Cafe Coffee,705.12,81.52,623.6,58,2024-01-14,Cash
540,1993,Pune,Biryani House,483.02,2.07,480.95,26,2024-05-17,Card
541,1070,Bangalore,Burger Hub,299.99,73.23,226.76,24,2024-04-03,Card
542,1355,Delhi,Pizza Palace,223.88,74.79,149.09,24,2024-06-27,Cash
543,1106,Bangalore,Burger Hub,689.29,57.73,631.56,23,2024-01-17,Card
544,1154,Pune,Spicy Treats,280.51,10.94,269.57,22,2024-03-13,UPI
545,1723,Mumbai,Spicy Treats,564.62,0.48,564.14,60,2024-04-30,Card
546,1239,Delhi,Burger Hub,131.35,89.92,41.43,30,2024-01-20,Card
547,1313,Bangalore,Burger Hub,347.01,49.5,297.51,29,2024-04-23,Card
548,1597,Mumbai,Burger Hub,192.97,99.01,93.96,44,2024-01-30,UPI
549,1559,Bangalore,Burger Hub,212.3,29.95,182.35,54,2024-03-10,Cash
550,1697,Delhi,Burger Hub,308.6,51.82,256.78,23,2024-05-03,Card
551,1763,Delhi,Cafe Coffee,162.88,52.83,110.05,44,2024-04-16,Card
552,1334,Hyderabad,Pizza Palace,277.39,23.36,254.03,27,2024-05-10,Cash
553,1773,Hyderabad,Biryani House,785.11,63.2,721.91,25,2024-05-27,UPI
554,1471,Pune,Burger Hub,708.18,2.58,705.6,38,2024-05-02,Cash
555,1163,Delhi,Pizza Palace,390.15,79.65,310.5,57,2024-01-02,UPI
556,1538,Pune,Burger Hub,384.48,63.42,321.06,45,2024-03-20,UPI
557,1088,Delhi,Biryani House,505.91,29.34,476.57,39,2024-04-09,UPI
558,1900,Hyderabad,Burger Hub,698.08,97.16,600.92,32,2024-03-21,UPI
559,1393,Pune,Pizza Palace,675.1,3.88,671.22,38,2024-06-26,UPI
560,1732,Mumbai,Pizza Palace,717.91,64.01,653.9,49,2024-02-05,Cash
561,1389,Mumbai,Pizza Palace,310.48,85.59,224.89,26,2024-05-16,Card
562,1591,Bangalore,Pizza Palace,212.04,62.82,149.22,49,2024-03-01,Card
563,1409,Pune,Cafe Coffee,141.25,10.94,130.31,55,2024-03-13,Cash
564,1592,Bangalore,Cafe Coffee,708.13,49.87,658.26,45,2024-04-08,Card
565,1407,Hyderabad,Burger Hub,235.9,47.16,188.74,31,2024-05-31,Cash
566,1975,Delhi,Cafe Coffee,487.38,86.45,400.93,57,2024-04-13,UPI
567,1499,Bangalore,Spicy Treats,324.88,29.57,295.31,41,2024-01-04,Card
568,1846,Pune,Pizza Palace,620.61,15.37,605.24,45,2024-03-26,Card
569,1203,Bangalore,Cafe Coffee,561.16,54.22,506.94,22,2024-02-28,Cash
570,1328,Delhi,Burger Hub,270.46,84.47,185.99,21,2024-02-11,Card
571,1834,Hyderabad,Burger Hub,525.88,89.62,436.26,53,2024-04-04,Card
572,1404,Hyderabad,Spicy Treats,262.25,15.41,246.84,36,2024-04-10,Cash
573,1856,Delhi,Cafe Coffee,228.05,58.5,169.55,34,2024-06-19,Cash
574,1300,Hyderabad,Cafe Coffee,701.16,45.44,655.72,36,2024-05-24,Card
575,1459,Mumbai,Burger Hub,638.79,60.96,577.83,23,2024-01-28,Cash
576,1228,Pune,Spicy Treats,387.96,40.72,347.24,35,2024-01-12,Card
577,1569,Hyderabad,Spicy Treats,111.43,70.9,40.53,28,2024-01-12,UPI
578,1782,Hyderabad,Spicy Treats,389.69,43.57,346.12,44,2024-01-06,UPI
579,1507,Bangalore,Spicy Treats,439.89,81.04,358.85,35,2024-02-05,Cash
580,1965,Mumbai,Burger Hub,623.1,51.67,571.43,50,2024-06-08,Cash
581,1643,Pune,Pizza Palace,362.07,55.01,307.06,45,2024-04-25,Cash
582,1713,Pune,Spicy Treats,685.77,75.5,610.27,49,2024-01-05,Card
583,1599,Mumbai,Cafe Coffee,285.38,11.52,273.86,43,2024-05-15,UPI
584,1762,Delhi,Cafe Coffee,288.72,59.53,229.19,21,2024-03-23,Cash
585,1783,Mumbai,Spicy Treats,148.34,77.07,71.27,27,2024-01-16,Cash
586,1115,Hyderabad,Spicy Treats,646.02,36.71,609.31,30,2024-05-10,Card
587,1098,Bangalore,Biryani House,187.89,34.07,153.82,36,2024-02-02,UPI
588,1894,Mumbai,Biryani House,125.27,22.93,102.34,40,2024-04-12,Card
589,1864,Bangalore,Burger Hub,473.85,91.72,382.13,23,2024-02-02,UPI
590,1645,Delhi,Cafe Coffee,229.61,93.15,136.46,29,2024-01-31,Cash
591,1325,Mumbai,Spicy Treats,272.34,60.76,211.58,31,2024-01-23,UPI
592,1700,Hyderabad,Cafe Coffee,354.91,22.57,332.34,41,2024-01-29,UPI
593,1911,Mumbai,Burger Hub,495.97,38.53,457.44,24,2024-02-21,UPI
594,1347,Mumbai,Burger Hub,513.3,86.76,426.54,53,2024-04-30,Card
595,1081,Hyderabad,Cafe Coffee,742.33,53.25,689.08,53,2024-05-22,Card
596,1039,Hyderabad,Pizza Palace,204.77,91.99,112.78,27,2024-02-19,Card
597,1748,Mumbai,Biryani House,758.09,96.6,661.49,52,2024-01-20,Card
598,1554,Bangalore,Spicy Treats,330.21,78.6,251.61,52,2024-02-18,Card
599,1017,Mumbai,Cafe Coffee,600.13,13.08,587.05,34,2024-05-18,Card
600,1477,Hyderabad,Pizza Palace,598.48,81.32,517.16,46,2024-04-05,UPI
601,1041,Pune,Cafe Coffee,121.35,7.16,114.19,21,2024-04-20,Card
602,1198,Hyderabad,Spicy Treats,317.28,19.26,298.02,53,2024-01-27,Cash
603,1860,Pune,Spicy Treats,567.1,31.82,535.28,53,2024-01-31,Cash
604,1655,Bangalore,Burger Hub,216.57,79.52,137.05,31,2024-02-20,UPI
605,1799,Hyderabad,Pizza Palace,552.66,96.85,455.81,44,2024-02-28,Card
606,1240,Hyderabad,Spicy Treats,493.9,68.98,424.92,46,2024-06-07,Card
607,1467,Bangalore,Cafe Coffee,438.17,54.75,383.42,36,2024-06-08,Cash
608,1379,Hyderabad,Burger Hub,201.56,32.12,169.44,26,2024-06-14,Card
609,1915,Delhi,Burger Hub,574.98,5.92,569.06,55,2024-05-29,Card
610,1867,Hyderabad,Spicy Treats,300.1,50.45,249.65,23,2024-05-17,Card
611,1059,Mumbai,Cafe Coffee,211.19,63.96,147.23,57,2024-02-21,Cash
612,1396,Bangalore,Burger Hub,220.62,1.79,218.83,27,2024-04-20,Card
613,1051,Mumbai,Spicy Treats,741.93,34.84,707.09,37,2024-06-17,Card
614,1017,Pune,Burger Hub,168.27,14.65,153.62,38,2024-02-20,Card
615,1646,Mumbai,Biryani House,377.73,47.35,330.38,46,2024-05-08,Cash
616,1753,Mumbai,Biryani House,547.38,14.08,533.3,54,2024-02-01,Cash
617,1329,Pune,Burger Hub,677.21,70.26,606.95,59,2024-05-12,Cash
618,1836,Delhi,Biryani House,282.4,14.84,267.56,60,2024-02-02,UPI
619,1878,Mumbai,Spicy Treats,456.4,49.38,407.02,33,2024-01-26,Card
620,1128,Pune,Burger Hub,277.44,37.21,240.23,48,2024-03-10,Cash
621,1577,Bangalore,Cafe Coffee,709.8,17.27,692.53,35,2024-04-16,UPI
622,1061,Pune,Cafe Coffee,264.75,28.25,236.5,36,2024-06-17,Cash
623,1177,Hyderabad,Spicy Treats,720.41,55.87,664.54,31,2024-02-22,UPI
624,1358,Delhi,Burger Hub,234.05,59.87,174.18,28,2024-04-06,UPI
625,1401,Bangalore,Burger Hub,769.1,51.03,718.07,48,2024-06-07,Cash
626,1961,Pune,Burger Hub,325.28,55.64,269.64,32,2024-02-02,UPI
627,1207,Delhi,Spicy Treats,156.07,69.82,86.25,48,2024-03-12,Cash
628,1959,Bangalore,Biryani House,163.93,60.5,103.43,40,2024-04-02,UPI
629,1178,Mumbai,Burger Hub,403.51,9.99,393.52,46,2024-05-04,Card
630,1209,Bangalore,Pizza Palace,543.93,61.61,482.32,39,2024-03-24,Cash
631,1381,Delhi,Burger Hub,475.43,94.85,380.58,50,2024-04-03,UPI
632,1986,Bangalore,Spicy Treats,281.01,13.97,267.04,37,2024-01-27,Card
633,1974,Bangalore,Spicy Treats,161.61,11.14,150.47,22,2024-04-18,Card
634,1041,Hyderabad,Spicy Treats,504.1,53.95,450.15,59,2024-02-11,Card
635,1746,Pune,Pizza Palace,403.26,59.6,343.66,26,2024-05-12,Cash
636,1152,Hyderabad,Burger Hub,442.19,39.79,402.4,28,2024-04-12,UPI
637,1682,Bangalore,Cafe Coffee,221.12,93.52,127.6,31,2024-03-01,Card
638,1697,Mumbai,Burger Hub,702.05,70.37,631.68,25,2024-02-27,Card
639,1600,Bangalore,Spicy Treats,172.42,20.97,151.45,33,2024-02-12,Card
640,1660,Hyderabad,Cafe Coffee,759.68,74.93,684.75,39,2024-05-08,Card
641,1727,Bangalore,Burger Hub,719.58,64.56,655.02,52,2024-01-01,Cash
642,1483,Mumbai,Burger Hub,352.09,90.25,261.84,36,2024-06-13,Cash
643,1277,Mumbai,Burger Hub,623.33,81.25,542.08,43,2024-05-25,UPI
644,1682,Hyderabad,Biryani House,146.94,20.97,125.97,54,2024-06-27,Card
645,1946,Hyderabad,Pizza Palace,524.83,21.22,503.61,35,2024-05-19,Card
646,1593,Hyderabad,Biryani House,689.71,61.33,628.38,46,2024-04-11,UPI
647,1595,Delhi,Biryani House,359.47,9.07,350.4,35,2024-06-24,UPI
648,1635,Bangalore,Cafe Coffee,172.39,69.81,102.58,28,2024-02-04,Cash
649,1816,Pune,Burger Hub,743.56,11.05,732.51,38,2024-02-29,UPI
